type,name,adress,postal-code,city,geo-length,geo-width,open-houres,marks
POCZTA_POLSKA,UP Wałcz 1,Kilińszczaków 30,78-600,Wałcz,16.4724082946777,53.272045135498,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,FUP Sochaczew 1,Warszawska 119/7,96-506,Sochaczew,20.2675762176514,52.2273826599121,"[{""day"":""SATURDAY"",""from"":""10:00"",""to"":""21:00""},{""day"":""WORKING"",""from"":""10:00"",""to"":""21:00""}]",
POCZTA_POLSKA_ZABKA,Sklep Żabka,Radomska 1,26-400,Przysucha,20.6298313140869,51.3586273193359,"[{""day"":""SATURDAY"",""from"":""06:00"",""to"":""23:00""},{""day"":""WORKING"",""from"":""06:00"",""to"":""23:00""}]",
PACZKOMAT,Paczkomat WEJ02A,Pucka 5,84-200,Wejherowo,18.24073,54.6029,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy Kaszubskim Banku Spółdzielczym
POCZTA_POLSKA_ZABKA,Sklep Żabka,Radomska 1,26-400,Przysucha,20.6298313140869,51.3586273193359,"[{""day"":""SATURDAY"",""from"":""06:00"",""to"":""23:00""},{""day"":""WORKING"",""from"":""06:00"",""to"":""23:00""}]",
POCZTA_POLSKA,UP Warszawa 142,Generała Felicjana Sławoja Składkowskiego 4,02-497,Warszawa,20.9000110626221,52.1879196166992,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Warszawa 147,Jana Pawła II 21,05-077,Warszawa,21.2369995117187,52.2163467407227,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]",
PACZKOMAT,Paczkomat MIK841,Kościuszki 43,55-330,Miękinia,16.73853,51.19355,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy bibliotece publicznej
POCZTA_POLSKA,UP Warszawa 148,Gościnna 2,03-295,Warszawa,21.0666542053223,52.3149642944336,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""21:00""}]",
POCZTA_POLSKA,UP Warta,Tadeusza Kościuszki 8,98-290,Warta,18.6230716705322,51.7089080810547,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Dębica 1,Jana III Sobieskiego 11,39-200,Dębica,21.4106540679932,50.049373626709,"[{""day"":""SATURDAY"",""from"":""07:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""07:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Wejherowo 1,Jana III Sobieskiego 219,84-200,Wejherowo,18.2372074127197,54.602294921875,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]",
POCZTA_POLSKA,FUP Opole 1,Stanisława Spychalskiego 4D/15,45-710,Opole,17.9131889343262,50.6685066223145,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Siedlce 6,Bolesława Chrobrego 17,08-119,Siedlce,22.2740287780762,52.1824836730957,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""19:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""19:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""19:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""19:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Siedlce 2,Plac Stanisława Zdanowskiego 2,08-110,Siedlce,22.2709503173828,52.1628150939941,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,FUP Opole 6,Chabrów 31,45-222,Opole,17.9320487976074,50.6802635192871,"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""18:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""20:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Sędziszów Małopolski,Rynek 29,39-120,Sędziszów Małopolski,21.7010726928711,50.0700035095215,"[{""day"":""SATURDAY"",""from"":""07:30"",""to"":""14:30""},{""day"":""WORKING"",""from"":""07:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Serock n. Narwią,Rynek 12,05-140,Serock,21.0735874176025,52.5130348205566,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Ropczyce,Księdza Doktora Jana Zwierza 1,39-100,Ropczyce,21.6103401184082,50.0532646179199,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""07:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Dębica 2,Bartosza Głowackiego 22,39-210,Dębica,21.4071617126465,50.0541114807129,"[{""day"":""SATURDAY"",""from"":""07:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""06:30"",""to"":""20:00""}]",
PACZKOMAT,Paczkomat PLC02A,Wyszogrodzka 163,09-410,Płock,19.76121,52.53542,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy markecie POLOmarket
POCZTA_POLSKA,FUP Ostrołęka 2,3 Maja 3,07-415,Olszewo-Borki,21.5255298614502,53.0667190551758,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""FRIDAY"",""from"":""13:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Rejowiec Fabryczny,Wschodnia 18,22-170,Rejowiec Fabryczny,23.2541084289551,51.1219635009766,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Reda,Gdańska 11,84-240,Reda,18.3501205444336,54.6023445129395,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
PACZKOMAT,Paczkomat GLI04N,Al. Jana Nowaka Jeziorańskiego 1,44-102,Gliwice,18.64617,50.30675,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy Galerii Arena
PACZKOMAT,Paczkomat WRO14A,Grunwaldzka 67,50-357,Wrocław,17.06655,51.11451,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy Barze Woo
PACZKOMAT,Paczkomat KRA30A,Królewska 55,30-081,Kraków,19.9159,50.07312,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy sklepie Rossmann
POCZTA_POLSKA,UP Rawa Mazowiecka,Tadeusza Kościuszki 6,96-200,Rawa Mazowiecka,20.2499752044678,51.7637214660645,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""07:30"",""to"":""19:30""}]",
POCZTA_POLSKA,UP Raszków,Pleszewska 12,63-440,Raszków,17.7315692901611,51.7193717956543,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""17:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""17:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""17:00""},{""day"":""FRIDAY"",""from"":""10:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Ruda Śląska 12,Joanny 20,41-712,Ruda Śląska,18.8778533935547,50.315299987793,"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Ruda Śląska 10,Jarosława Dąbrowskiego 8,41-710,Ruda Śląska,18.8677005767822,50.2711982727051,"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""19:00""}]",
POCZTA_POLSKA,UP Ruda Śląska 9,Piotra Niedurnego 77,41-709,Ruda Śląska,18.8745002746582,50.2891998291016,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""07:00"",""to"":""19:00""}]",
POCZTA_POLSKA,UP Ruda Śląska 6,Grodzka 4B/2,41-706,Ruda Śląska,18.8400020599365,50.2447204589844,"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Ruda Śląska 1,Wolności 8,41-700,Ruda Śląska,18.8521099090576,50.3113784790039,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""09:00"",""to"":""19:00""}]",
POCZTA_POLSKA,UP Ruciane-Nida 1,Aleja Wczasów 4B,12-220,Ruciane-Nida,21.56325340271,53.6471061706543,"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Turek 1,Kaliska 32,62-700,Turek,18.495418548584,52.015251159668,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]",
POCZTA_POLSKA,UP Dąbrowa Tarnowska,Jagiellońska 3,33-200,Dąbrowa Tarnowska,20.9890995025635,50.1749992370606,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""07:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Twardogóra,Plac Piastów 3,56-416,Twardogóra,17.4682693481445,51.3636589050293,"[{""day"":""SATURDAY"",""from"":""08:15"",""to"":""13:15""},{""day"":""WORKING"",""from"":""08:30"",""to"":""18:30""}]",
POCZTA_POLSKA,UP Tychy 1,Henryka Dąbrowskiego 40,43-100,Tychy,18.9948024749756,50.1109199523926,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:30""}]",
POCZTA_POLSKA,FUP Warszawa 1,Dobra 56/66,00-920,Warszawa,21.0242881774902,52.2425537109375,"[{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Pruszków 1,Fryderyka Chopina 64,05-800,Pruszków,20.7973175048828,52.1612205505371,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]",
RUCH,PACZKA w RUCHu: PZ-975896-64-40,WOJSKA POLSKIEGO 38,62-800,Kalisz,18.056785,51.746016,"[{""day"":""MONDAY"",""from"":""07:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""07:00"",""to"":""20:00""},{""day"":""WEDNESDAY"",""from"":""07:00"",""to"":""20:00""},{""day"":""THURSDAY"",""from"":""07:00"",""to"":""20:00""},{""day"":""FRIDAY"",""from"":""07:00"",""to"":""20:00""},{""day"":""SATURDAY"",""from"":""07:00"",""to"":""20:00""},{""day"":""SUNDAY"",""from"":""09:00"",""to"":""14:00""}]",
POCZTA_POLSKA_RUCH,Kiosk/Salonik RUCH,Stroma 28,15-662,Białystok,23.1028995513916,53.1304016113281,"[{""day"":""SATURDAY"",""from"":""07:00"",""to"":""15:00""},{""day"":""WORKING"",""from"":""06:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Pruszcz Gdański 1,Fryderyka Chopina 1,83-000,Pruszcz Gdański,18.6370964050293,54.2621459960938,"[{""day"":""SATURDAY"",""from"":""08:30"",""to"":""13:30""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]",
POCZTA_POLSKA,UP Prabuty 1,Warszawska 1,82-550,Prabuty,19.198802947998,53.7568550109863,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""12:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""17:00""}]",
POCZTA_POLSKA,UP Poznań 74,Głogowska 132/140,60-240,Poznań,16.8913803100586,52.3881149291992,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
PACZKOMAT,Paczkomat POZ18A,Opieńskiego 1,60-685,Poznań,16.91894,52.46139,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy markecie Tesco
POCZTA_POLSKA,UP Poznań 60,Osiedle Bolesława Śmiałego 104,60-670,Poznań,16.923921585083,52.4526977539063,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Karpacz 1,Konstytucji 3 Maja 23,58-540,Karpacz,15.7621622085571,50.7784271240234,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:30""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
PACZKOMAT,Paczkomat RZE142,Twardowskiego 9,35-302,Rzeszów,22.03295,50.0337,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy sklepie Spar
POCZTA_POLSKA,UP Łabiszyn,Poznańska 3,89-210,Łabiszyn,17.9150104522705,52.9496994018555,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""12:00""},{""day"":""WORKING"",""from"":""09:00"",""to"":""17:00""}]",
POCZTA_POLSKA,UP Piła 1,Aleja Wojska Polskiego 36,64-920,Piła,16.7313804626465,53.1513328552246,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Pilzno,Legionów 13,39-220,Pilzno,21.2895240783691,49.9789047241211,"[{""day"":""SATURDAY"",""from"":""07:00"",""to"":""14:30""},{""day"":""WORKING"",""from"":""07:00"",""to"":""18:00""}]",
POCZTA_POLSKA,FUP Warszawa 76,Gołkowska 17,02-905,Warszawa,21.0590362548828,52.1927375793457,"[{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Piekary Śląskie 1,Bytomska 90,41-940,Piekary Śląskie,18.9440879821777,50.3761405944824,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]",
POCZTA_POLSKA,UP Pszczyna,Stefana Batorego 1,43-200,Pszczyna,18.9497299194336,49.977481842041,"[{""day"":""SATURDAY"",""from"":""07:30"",""to"":""13:00""},{""day"":""WORKING"",""from"":""07:30"",""to"":""19:30""}]",
POCZTA_POLSKA,UP Pszczółki,Kościelna 4,83-032,Pszczółki,18.7000064849854,54.1738967895508,"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""FRIDAY"",""from"":""10:00"",""to"":""20:00""}]",
PACZKOMAT,Paczkomat RZE142,Twardowskiego 9,35-302,Rzeszów,22.03295,50.0337,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy sklepie Spar
PACZKOMAT,Paczkomat KRA13MP,Powstańców 28,31-422,Kraków,19.96641,50.0939,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy sklepie Alti
PACZKOMAT,Paczkomat KRU830,Zamkowa 3,88-150,Kruszwica,18.32386,52.67331,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy Bursztynowym Skwerze
POCZTA_POLSKA,UP Przeworsk 1,Jagiellońska 2,37-200,Przeworsk,22.494119644165,50.0595626831055,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""07:00"",""to"":""19:00""}]",
POCZTA_POLSKA,UP Przemyśl 1,3 Maja 25,37-700,Przemyśl,22.7661361694336,49.7888565063477,"[{""day"":""SATURDAY"",""from"":""07:30"",""to"":""14:30""},{""day"":""WORKING"",""from"":""07:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Środa Śląska,Kolejowa 25,55-300,Środa Śląska,16.5929489135742,51.1661529541016,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
PACZKOMAT,Paczkomat DGO319,Kasprzaka 16,41-300,Dąbrowa Górnicza,19.2302,50.33172,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy markecie Biedronka
POCZTA_POLSKA,UP Dobra k. Turku,Jana Kilińskiego 70,62-730,Dobra,18.6126708984375,51.9131774902344,"[{""day"":""MONDAY"",""from"":""10:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""17:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""17:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""17:00""}]",
POCZTA_POLSKA,UP Dobiegniew,Obrońców Pokoju 4,66-520,Dobiegniew,15.7501831054687,52.9689712524414,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""FRIDAY"",""from"":""10:00"",""to"":""20:00""}]",
PACZKOMAT,Paczkomat SIE354,11 Listopada 49,08-110,Siedlce,22.27861,52.17673,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy markecie Tesco
PACZKOMAT,Paczkomat JED01A,Piłsudskiego 4,28-300,Jędrzejów,20.29472,50.64312,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy markecie Kaufland
